gene	cor	rank	what
KLRG2	0.0310964714223802	1645	observed
TTC24	0.0310945467361542	1646	observed
SSTR2	0.0310754574686149	1647	observed
COPS4	0.0310652918491194	1648	observed
MGAM2	0.0310601898535724	1649	observed
AKAP10	0.0310386254172887	1650	observed
TMC8	0.0310347008022658	1651	observed
PRPS2	0.0310317361302452	1652	observed
H2AFV	0.0310198470827945	1653	observed
RRAGD	0.031018630120307	1654	observed
ZNF320	0.0310060859572228	1655	observed
LINC00238	0.0310025239331553	1656	observed
PVRIG	0.0309946576104672	1657	observed
AMBN	0.0309928684618427	1658	observed
ZNF572	0.0309820638759529	1659	observed
TPTE	0.0309791604109093	1660	observed
HS3ST3B1	0.0309781231211976	1661	observed
FGFBP2	0.0309736850364475	1662	observed
USHBP1	0.0309558495794362	1663	observed
CBL	0.0309456202001182	1664	observed
SEP15	0.0309395356679834	1665	observed
RAB18	0.0308882953314911	1666	observed
KIAA1522	0.0308878433619298	1667	observed
SYT15	0.0308807028032767	1668	observed
TAP1	0.030877673803343	1669	observed
STRIP1	0.030874616612325	1670	observed
COL5A1	0.0308591927518141	1671	observed
DPF1	0.0308583069385779	1672	observed
TAF15	0.030843256908714	1673	observed
RUNDC3B	0.0308150063943123	1674	observed
KCNE2	0.0308115405608921	1675	observed
CETP	0.0308068037027015	1676	observed
ADM	0.0307990223928591	1677	observed
MAP3K11	0.0307972673160699	1678	observed
LYRM2	0.0307924186141406	1679	observed
FGD1	0.0307900069212289	1680	observed
TSGA10IP	0.0307545736727513	1681	observed
POLR2I	0.0307391550653819	1682	observed
ING1	0.0307314252511547	1683	observed
TBCC	0.030723420526825	1684	observed
FMO3	0.0307222831973352	1685	observed
AC017028.1	0.0307100541959587	1686	observed
SMAD2	0.0306796884715276	1687	observed
GATA2	0.0306756306673656	1688	observed
CFDP1	0.0306712917134346	1689	observed
CLEC12A	0.0306700689203124	1690	observed
PARD6B	0.0306520544922238	1691	observed
TMEM8B	0.0306109274606337	1692	observed
GOLT1B	0.0305919692032866	1693	observed
RAB34	0.0305723255031356	1694	observed
INCENP	0.0305683156276877	1695	observed
RPRD2	0.0305386415736309	1696	observed
SMUG1	0.030537961103545	1697	observed
CECR1	0.0305368731040391	1698	observed
CYLD	0.0305335369117408	1699	observed
CCDC66	0.0305134324102621	1700	observed
GTF3C5	0.0305132040272846	1701	observed
POLR2A	0.0305082140968885	1702	observed
TSPAN15	0.0305066068104132	1703	observed
CYBB	0.0305030201573489	1704	observed
LIX1	0.0304876000375122	1705	observed
OTUD7A	0.0304756950379602	1706	observed
VWF	0.0304365121466976	1707	observed
OLIG2	0.0304312605856222	1708	observed
MRPS18B	0.0304262422553134	1709	observed
TLE2	0.030425617086599	1710	observed
HERC1	0.0304202504962284	1711	observed
CORIN	0.0303896601594097	1712	observed
PGLS	0.0303842692238244	1713	observed
CROCC	0.0303723129216886	1714	observed
CS	0.0303520071938654	1715	observed
MAP3K3	0.0303362253582283	1716	observed
ZNF587	0.0303343374685624	1717	observed
CABYR	0.0303011633349431	1718	observed
HMGN5	0.0302942701223713	1719	observed
EMC9	0.030293990816868	1720	observed
ATXN7L3	0.0302927081407834	1721	observed
NFIC	0.0302657955629718	1722	observed
C11orf96	0.0302599031894065	1723	observed
ARHGEF1	0.0302546403898125	1724	observed
EIF5A	0.0302346762010456	1725	observed
CCDC47	0.0302248227810775	1726	observed
CRYGS	0.0302170844651934	1727	observed
SNAPC1	0.0302129535887694	1728	observed
ADAM11	0.030201395869416	1729	observed
GCK	0.0301913309216941	1730	observed
ATP1B2	0.0301897040316958	1731	observed
ATF7	0.0301821602527168	1732	observed
FXR2	0.0301784320899322	1733	observed
CDC27	0.0301770574186521	1734	observed
SMARCA4	0.0301667827005501	1735	observed
GMFG	0.0301636701945528	1736	observed
ADSL	0.0301622936533688	1737	observed
TPRG1	0.0301615342145284	1738	observed
GGCX	0.0301523817158368	1739	observed
DOLPP1	0.0301442168170526	1740	observed
ARHGEF18	0.0301303038800247	1741	observed
CD40	0.030119144792196	1742	observed
MT3	0.030109780755306	1743	observed
PANK4	0.0301096758971532	1744	observed
ZNF771	0.0300885191230326	1745	observed
IL10RB	0.0300451129159887	1746	observed
UBAP2	0.0300445743645762	1747	observed
RPL23	0.0300442075010547	1748	observed
POM121C	0.0300278368438531	1749	observed
WDR7	0.0300259102582935	1750	observed
TLR9	0.0300223411115765	1751	observed
ZNF589	0.0300205595613983	1752	observed
PPP2R5B	0.0300022942089877	1753	observed
PAPD5	0.029999487642311	1754	observed
MPV17L2	0.029986099789188	1755	observed
CD3E	0.0299856559965079	1756	observed
FNIP1	0.029981404439725	1757	observed
PNMA2	0.0299793191384068	1758	observed
PAMR1	0.0299657287371594	1759	observed
FBLN2	0.0299525301783146	1760	observed
RAB2B	0.0299465770961446	1761	observed
CROT	0.0299332103599442	1762	observed
LIPT1	0.0299243005188676	1763	observed
IL24	0.0299156667864872	1764	observed
TMEM176A	0.0299114453465506	1765	observed
MRPL2	0.0299068676041796	1766	observed
CGN	0.0298950504009156	1767	observed
RP11-793H13.10	0.0298872368430403	1768	observed
NF2	0.0298838557220018	1769	observed
AKTIP	0.029873809871689	1770	observed
NXPE3	0.0298653543556287	1771	observed
RPL23A	0.0298150146924396	1772	observed
ZNF559-ZNF177	0.0298029865073968	1773	observed
ARHGAP23	0.0297900453863797	1774	observed
PAN3	0.0297870594518886	1775	observed
LRMP	0.0297815069948842	1776	observed
RASGRP2	0.0297735144257051	1777	observed
KCNJ15	0.0297623128288891	1778	observed
NLRP1	0.0297140472377298	1779	observed
RAB9B	0.029702010497419	1780	observed
SLC24A4	0.0296970378545224	1781	observed
IFNAR1	0.0296947423788508	1782	observed
CTD-2207O23.3	0.0296777326170934	1783	observed
GADL1	0.0296473322361263	1784	observed
TAB2	0.0296468879501106	1785	observed
SPTSSB	0.0296343361517269	1786	observed
RP11-38C17.1	0.0295788858686716	1787	observed
BIN2	0.0295653736734748	1788	observed
UBE2C	0.029565152865433	1789	observed
SCNM1	0.0295645500924761	1790	observed
TMEM8C	0.0295538059734469	1791	observed
GAMT	0.0295396700058063	1792	observed
GRK1	0.0295382593050117	1793	observed
PLEKHA6	0.0295322267696565	1794	observed
SFMBT1	0.0295302277004262	1795	observed
TTC23L	0.0295123853902441	1796	observed
ZNF420	0.0295111177300351	1797	observed
FOXK1	0.0294760333704867	1798	observed
AES	0.0294727027982565	1799	observed
RNF44	0.0294583995093623	1800	observed
MYBPC1	0.0294576492500465	1801	observed
CLDN5	0.0294336343277253	1802	observed
IFNE	0.0294324927587223	1803	observed
HK2	0.0294259525928449	1804	observed
HLA-G	0.0294146550332843	1805	observed
A2ML1	0.029412163296077	1806	observed
STAT2	0.0294116455702301	1807	observed
FCER1G	0.0294073123804137	1808	observed
TWIST2	0.0294025604068493	1809	observed
C19orf47	0.0293993239262948	1810	observed
PLEKHB1	0.0293825618457485	1811	observed
VCAN	0.0293712296674569	1812	observed
TMTC2	0.0293666372915109	1813	observed
DDX50	0.029351101299546	1814	observed
KCNIP2	0.0293481082855401	1815	observed
ZNF473	0.0293458950960885	1816	observed
ZNF575	0.0293170828559138	1817	observed
CNN2	0.0293054636070284	1818	observed
PPARGC1B	0.0293049334670145	1819	observed
ZNF502	0.0292960975361266	1820	observed
NHS	0.0292876550556526	1821	observed
ATP6V0A4	0.0292766268212796	1822	observed
NFIX	0.029232471378693	1823	observed
GNA11	0.0292126306975736	1824	observed
CLEC14A	0.0292071336399799	1825	observed
ZNF836	0.0292028048524689	1826	observed
TMPRSS12	0.0291965603763155	1827	observed
SLC23A2	0.0291849128236854	1828	observed
FDXR	0.0291820122614199	1829	observed
ABHD11	0.0291789302582753	1830	observed
MDH1	0.0291637131790497	1831	observed
RAVER1	0.0291544539698177	1832	observed
RECK	0.0291472188738875	1833	observed
PCDHGB5	0.0291372572128791	1834	observed
NLK	0.0291305111000343	1835	observed
LARS2	0.0291239703412586	1836	observed
NEIL2	0.0291018243725109	1837	observed
RP4-539M6.19	0.0290994923965821	1838	observed
CREBBP	0.0290989853468002	1839	observed
RFWD3	0.0290938577622185	1840	observed
RAD21L1	0.0290938214973352	1841	observed
RCL1	0.0290818973887712	1842	observed
PLCG1	0.0290373805359731	1843	observed
SLC38A9	0.0290262853723557	1844	observed
ESYT3	0.0290257273153254	1845	observed
PTRF	0.0290225063092029	1846	observed
ARHGEF25	0.028981127351518	1847	observed
PCDHGA8	0.0289792142333244	1848	observed
CACNA1A	0.0289481082577792	1849	observed
CATSPER4	0.0289445869602986	1850	observed
CHAC1	0.0289421920525269	1851	observed
LRFN2	0.0289221039364162	1852	observed
DPEP2	0.0289197667172583	1853	observed
ZNF407	0.0289117580727967	1854	observed
HOXA10-HOXA9	0.0289102036250081	1855	observed
OVOS2	0.028906027753331	1856	observed
ECE1	0.0289040636990687	1857	observed
NUF2	0.0288984709848727	1858	observed
ZNF141	0.0288818495650696	1859	observed
MCMDC2	0.0288683840498834	1860	observed
CDHR1	0.0288517441039342	1861	observed
ASCL4	0.0288434680814939	1862	observed
UBE2B	0.0288316858814072	1863	observed
TSPAN7	0.0288300448056239	1864	observed
ALG14	0.0288239973101359	1865	observed
FBN3	0.0287948818219347	1866	observed
GATS	0.0287912852557468	1867	observed
THOC6	0.0287739527824098	1868	observed
PIN1	0.0287709705713505	1869	observed
AC025263.3	0.0287664880157553	1870	observed
TMPRSS15	0.0287633513215877	1871	observed
OR6X1	0.0287506955768262	1872	observed
IFNGR2	0.0287428825507535	1873	observed
TLDC1	0.0287357453263662	1874	observed
RAPGEF6	0.0287313933042786	1875	observed
EMB	0.0286996666263075	1876	observed
CEP350	0.0286893176995617	1877	observed
FAN1	0.028680863292585	1878	observed
RNASEL	0.0286687272278012	1879	observed
MYCBP2	0.0286675056174012	1880	observed
UVRAG	0.028660131942465	1881	observed
BTN2A1	0.0286574767742519	1882	observed
SIGLEC15	0.0286453360023164	1883	observed
PJA1	0.0286354070882527	1884	observed
RAB3GAP1	0.028615650751213	1885	observed
PRR3	0.0285986743033086	1886	observed
AC003005.4	0.0285915816481955	1887	observed
B4GALT4	0.0285809074132743	1888	observed
PPIAL4G	0.0285708425487727	1889	observed
STIP1	0.0285513728892915	1890	observed
ZNF160	0.0285461060842682	1891	observed
TNKS	0.0285395236999614	1892	observed
SNURF	0.0285377618380089	1893	observed
USP4	0.0285341718711249	1894	observed
ST3GAL2	0.0285029888093055	1895	observed
AAMP	0.0284879378745911	1896	observed
DLGAP2.1	0.0284840362826078	1897	observed
AMOT	0.0284797491242035	1898	observed
CREBRF	0.0284767730433354	1899	observed
MIB2	0.028469453112471	1900	observed
FAM83F	0.0284653795318349	1901	observed
MEPCE	0.0284459580644831	1902	observed
RREB1	0.0284424864546416	1903	observed
HDAC7	0.028434930198089	1904	observed
OCIAD2	0.028432434320183	1905	observed
CR1	0.0283962952798253	1906	observed
DNM2	0.0283779735699086	1907	observed
PCDHGA9	0.028377289381979	1908	observed
SMPX	0.02837669720508	1909	observed
NDUFA4L2	0.0283750379330177	1910	observed
SH3BGRL	0.0283659917405875	1911	observed
PRDX5	0.0283556486302589	1912	observed
FAM117A	0.0283309613481643	1913	observed
EPSTI1	0.0283194466056339	1914	observed
TMEM70	0.0283113143712122	1915	observed
SLC3A1	0.0282955927036593	1916	observed
ZNF749	0.0282937247856527	1917	observed
COPZ1	0.0282767744334183	1918	observed
CCNF	0.0282751511439071	1919	observed
LCAT	0.02827021075441	1920	observed
PPP4R4	0.0282414671545129	1921	observed
GTF2H4	0.0282377631822439	1922	observed
HAAO	0.0282360667919335	1923	observed
MKKS	0.0282300052688062	1924	observed
SIRT4	0.0282073882506476	1925	observed
PMM1	0.0282049309507468	1926	observed
ZNF584	0.0282034845046792	1927	observed
ZNF461	0.0281963198925403	1928	observed
IGSF8	0.0281946593520817	1929	observed
TEX11	0.0281849025663809	1930	observed
RAB30	0.0281441533990789	1931	observed
PTBP1	0.0281373020243312	1932	observed
AL356135.1	0.0281290018642231	1933	observed
ZNF225	0.0281282066603717	1934	observed
RARRES1	0.0281039146422455	1935	observed
CCDC94	0.0280789046911677	1936	observed
SUN1	0.0280585046326444	1937	observed
SH3RF3	0.0280510166158013	1938	observed
KRT8	0.0280481091361762	1939	observed
CPEB4	0.0280441637296229	1940	observed
ASF1B	0.028036062662868	1941	observed
TBC1D1	0.028027845483526	1942	observed
PLEKHH2	0.0280275758319568	1943	observed
ZNF658	0.0280189618591903	1944	observed
ZNF416	0.0280179611431512	1945	observed
CNOT6L	0.0279853411443836	1946	observed
LRCH4	0.0279716448122709	1947	observed
AVPI1	0.0279628217310443	1948	observed
CHD6	0.0279614546710393	1949	observed
PCDHGB2	0.0279586117803687	1950	observed
RP1-4G17.5	0.027954500956687	1951	observed
THRA	0.0279403503693435	1952	observed
TLX1	0.027931629833963	1953	observed
PRR11	0.0279245085883263	1954	observed
PCP4L1	0.0279237976237031	1955	observed
RFX3	0.0279113675361394	1956	observed
PCDHGB6	0.0279034962454602	1957	observed
POU2AF1	0.0278950608343951	1958	observed
GRIN2C	0.0278922881862716	1959	observed
AC009133.23	0.0278905055510257	1960	observed
DMTN	0.0278884643527723	1961	observed
ZNF680	0.0278852380697908	1962	observed
MYOZ2	0.0278833127430333	1963	observed
GAREM1	0.027873203508577	1964	observed
TBCB	0.0278716344680995	1965	observed
LYPD5	0.0278648525595954	1966	observed
CHST15	0.0278582051476042	1967	observed
NCKAP5L	0.0278561530590479	1968	observed
DDB1	0.0278533878752663	1969	observed
G3BP2	0.0278407784791757	1970	observed
RP11-214K3.25	0.0278284891147254	1971	observed
NME9	0.027810125845025	1972	observed
RNF103-CHMP3	0.0278079482162809	1973	observed
CCDC185	0.027806529321787	1974	observed
ZNF528	0.027798354230886	1975	observed
GDAP1L1	0.0277929514338863	1976	observed
ALDOC	0.0277905607366584	1977	observed
ISG20	0.0277711251586367	1978	observed
FAM168A	0.0277691833147331	1979	observed
TRMT112	0.0277642103449177	1980	observed
DPY19L2	0.0277472863495239	1981	observed
ERCC2	0.027746170018514	1982	observed
ZNF20	0.0277450374101639	1983	observed
NEUROG3	0.027744067891689	1984	observed
CTB-127M13.1	0.0277418198020286	1985	observed
FIGLA	0.0277350386112887	1986	observed
SULF2	0.0277349338964674	1987	observed
CCDC169-SOHLH2	0.0277298020527551	1988	observed
COL8A2	0.0277245901971606	1989	observed
C1QTNF3	0.0276974648572923	1990	observed
HRH4	0.02769491454883	1991	observed
DNAJB5	0.0276894826174987	1992	observed
RP11-156P1.2	0.0276825347300763	1993	observed
LIN37	0.027676727022324	1994	observed
MCU	0.0276492250708849	1995	observed
RP11-463C8.4	0.0276163727561553	1996	observed
BEX3	0.0276113363418906	1997	observed
FAM19A5	0.0276092547649631	1998	observed
PLPP1	0.0275898932039411	1999	observed
C2CD2L	0.0275827235296581	2000	observed
ALOX12B	0.0275734143139736	2001	observed
SEMA4F	0.0275684764074821	2002	observed
TBPL2	0.0275579649055471	2003	observed
ZNF527	0.0275445601744694	2004	observed
ZNF66	0.0275394575583297	2005	observed
CYP3A7	0.0274891321814929	2006	observed
LINS1	0.0274862661453625	2007	observed
CASP8	0.0274667290227767	2008	observed
C4orf51	0.0274638517391343	2009	observed
HEXIM2	0.0274618552358907	2010	observed
RPL27	0.027443003321578	2011	observed
CLSTN1	0.0274387393349446	2012	observed
ZNF662	0.027425726836185	2013	observed
RNF145	0.0274224010833747	2014	observed
ALG10B	0.0274183701914416	2015	observed
CNN3	0.0274112661376274	2016	observed
ARL17A	0.0274042039925084	2017	observed
TPST1	0.0273978793737083	2018	observed
NT5E	0.0273860790245487	2019	observed
CDS1	0.0273762776053751	2020	observed
LRIF1	0.0273659994009986	2021	observed
DPYSL5	0.0273638508276473	2022	observed
ZNF629	0.0273520330796561	2023	observed
PRH1	0.0273441218762404	2024	observed
ACAP1	0.0273389989721766	2025	observed
AMIGO1	0.0273379317782011	2026	observed
TRANK1	0.0273311061974802	2027	observed
EIF3K	0.0273281117592338	2028	observed
ALCAM	0.0273240798667981	2029	observed
CTC-326K19.6	0.0273096078861012	2030	observed
GPRIN2	0.0272953554920185	2031	observed
DNAJC28	0.0272946317234123	2032	observed
ANKRD27	0.0272844174339423	2033	observed
ST13	0.0272828640604537	2034	observed
PRH1-PRR4	0.0272641710540677	2035	observed
DNMT3B	0.027249599934202	2036	observed
BICD1	0.0272489873865863	2037	observed
PRR4	0.0272392065243001	2038	observed
ZGPAT	0.0272213851516063	2039	observed
SPTBN4	0.0272187278001575	2040	observed
ZCWPW1	0.0272162553834953	2041	observed
ERVMER34-1	0.0272099684647192	2042	observed
ADAMTS2	0.0272078579958416	2043	observed
CDKN2D	0.0271979338057635	2044	observed
SLC4A4	0.0271750606182641	2045	observed
FRMD3	0.0271699016009755	2046	observed
ZHX2	0.0271640287526242	2047	observed
KDM6B	0.0271371920749067	2048	observed
SMARCA2	0.0271265326128609	2049	observed
SIT1	0.0271174895550853	2050	observed
LSM4	0.0271174241989847	2051	observed
C9orf84	0.0271121902308969	2052	observed
CAND2	0.0271071751236964	2053	observed
CCDC63	0.0271042222448231	2054	observed
XPO4	0.0270981324710328	2055	observed
TESK2	0.0270811345945661	2056	observed
MFSD11	0.0270761182033682	2057	observed
PAK1	0.0270712380104327	2058	observed
ZNF837	0.0270606526309427	2059	observed
CEPT1	0.027058191361267	2060	observed
SYNGR4	0.0270579609284025	2061	observed
C1QTNF6	0.0270445985302459	2062	observed
TMEM182	0.0270327531870272	2063	observed
AC003002.6	0.0270250137202132	2064	observed
ACTG2	0.027021117317018	2065	observed
LRRC4B	0.0270178983470054	2066	observed
PCDHGB4	0.0270117691667073	2067	observed
TNPO2	0.0270108508823646	2068	observed
CASR.1	0.026985869481779	2069	observed
DDA1	0.0269817140779103	2070	observed
CTDNEP1	0.0269769481976205	2071	observed
ZCCHC14	0.0269753527191495	2072	observed
NUP50	0.0269701967426362	2073	observed
CRLF1	0.0269670244095527	2074	observed
NPR1	0.026958075439306	2075	observed
PNMA5	0.0269574723699721	2076	observed
BICDL1	0.0269346462717808	2077	observed
TMEM8A	0.0269295337526516	2078	observed
FAM184B	0.0269268111362186	2079	observed
RNF152	0.0269162600614544	2080	observed
ABRA	0.0269101576469415	2081	observed
PKNOX1	0.0269080638128431	2082	observed
THAP8	0.0269023976438146	2083	observed
WDR62	0.0269008555023292	2084	observed
KRT77	0.0268999328953146	2085	observed
KDM6A	0.0268891649456358	2086	observed
REV1	0.0268863991803633	2087	observed
ZNF496	0.026884792580448	2088	observed
ZMAT3	0.0268802868270891	2089	observed
PDE6H	0.0268784510341461	2090	observed
WDR19	0.0268696920510712	2091	observed
DYNLL2	0.0268695458581382	2092	observed
BRSK2	0.0268659406365552	2093	observed
ETNPPL	0.0268634898475789	2094	observed
LYSMD1	0.0268609849160029	2095	observed
LAMA3	0.0268566379828443	2096	observed
ZNF577	0.0268472652518553	2097	observed
CKS1B	0.0268436715173339	2098	observed
ARHGAP12	0.0268435237405817	2099	observed
ZNF599	0.0268422511008913	2100	observed
SNRPD2	0.0268327614696558	2101	observed
TNKS1BP1	0.0268275346916263	2102	observed
MS4A14	0.0268240385612382	2103	observed
JPH3	0.026814417198988	2104	observed
OPN5	0.0268052841009051	2105	observed
PAGR1	0.0267977250095663	2106	observed
CEACAM19	0.0267940954995204	2107	observed
METAP1	0.0267797828524948	2108	observed
GPRC5A	0.0267738093208812	2109	observed
KPNA3	0.0267596982253287	2110	observed
BAIAP2L1	0.0267539031606274	2111	observed
C5orf63	0.0267518086048954	2112	observed
TMEM91	0.0267502561868681	2113	observed
TEPSIN	0.0267415477268226	2114	observed
CDC25B	0.026721827342047	2115	observed
TMPRSS9	0.0266815780022979	2116	observed
PRTG	0.0266779028870689	2117	observed
GOLT1A	0.0266755190578588	2118	observed
CDK5	0.0266707197500686	2119	observed
QPCTL	0.0266475264758056	2120	observed
POLR3H	0.026643109220426	2121	observed
RBFOX3	0.0266131444874023	2122	observed
RNGTT	0.0266055963648838	2123	observed
RNF212	0.0266028817400369	2124	observed
ZNF384	0.0265953887706743	2125	observed
ZNF738	0.0265923353258272	2126	observed
DTX2	0.0265887173991205	2127	observed
C19orf81	0.0265721074714201	2128	observed
ANGPT1	0.0265677543080007	2129	observed
MACF1	0.0265438418084759	2130	observed
ZNF148	0.0265340256324012	2131	observed
ZNF616	0.0265319162836132	2132	observed
USP11	0.0265292769932947	2133	observed
TOB2	0.0265112003169201	2134	observed
ZNF227	0.026509803083512	2135	observed
NDC80	0.0265047003576199	2136	observed
BTG1	0.0264913101514413	2137	observed
RP11-192H23.4	0.0264888739500705	2138	observed
PTGR1	0.026468592194091	2139	observed
BNIP3	0.0264522592752057	2140	observed
CKMT2	0.0264503480215795	2141	observed
PRRT2	0.0264312774155641	2142	observed
HS3ST6	0.0264252643750558	2143	observed
ZYG11B	0.0264174466710044	2144	observed
PSAT1	0.0264142358303443	2145	observed
PROX2	0.0264126736244175	2146	observed
CLEC2B	0.0264062334938273	2147	observed
ZNF431	0.0263972104666608	2148	observed
TOP1	0.0263966458473875	2149	observed
VEGFB	0.0263899568145331	2150	observed
RAB5B	0.0263844281217262	2151	observed
ZNF17	0.0263781283495562	2152	observed
EPB41L4B	0.0263743291800509	2153	observed
FZD8	0.0263623396234673	2154	observed
HSPA13	0.026354687941994	2155	observed
TMUB2	0.0263502071392241	2156	observed
TSNAXIP1	0.0263399505669668	2157	observed
FLT3	0.0263285391357312	2158	observed
AC008074.1	0.0263171474327249	2159	observed
ATP6V1G2-DDX39B	0.0263053824012875	2160	observed
HK1	0.0263043058785597	2161	observed
ZNF559	0.0262765118544767	2162	observed
CLVS1	0.0262636504909521	2163	observed
PADI4	0.0262552817381433	2164	observed
ABLIM2	0.0262464671489511	2165	observed
VAMP2	0.0262459046071807	2166	observed
HOXA10	0.0262326297082081	2167	observed
CLEC3B	0.0262238849965621	2168	observed
IFT46	0.0262053297240651	2169	observed
CATSPERG	0.0262020225335339	2170	observed
NUDT12	0.0262015406613414	2171	observed
FOXL2	0.026180179214611	2172	observed
ZNF33A	0.0261769736791752	2173	observed
ATXN2L	0.0261754527759796	2174	observed
NMNAT3	0.0261610530926982	2175	observed
LGI4	0.0261602496291791	2176	observed
C2orf40	0.0261558068815398	2177	observed
RP3-461F17.3	0.0261520627359443	2178	observed
APBA3	0.0261464940952669	2179	observed
SALL2	0.0261456192011491	2180	observed
PPWD1	0.0261449370515189	2181	observed
HEG1	0.0261398373018509	2182	observed
PWWP2A	0.0261386370176255	2183	observed
STRBP	0.0261281384274261	2184	observed
DUXA	0.0261138925040846	2185	observed
USP19	0.0261100439391219	2186	observed
TRIM50	0.0260857309126325	2187	observed
KISS1R	0.0260777143316648	2188	observed
RGS5	0.0260492084692996	2189	observed
KIRREL2	0.0260477757084126	2190	observed
ZNF761	0.0260315988854385	2191	observed
HIST2H3PS2	0.026019401425111	2192	observed
C19orf48	0.0260115774482972	2193	observed
UBA7	0.02601060056921	2194	observed
FBXO24	0.0260041608707087	2195	observed
SCML2	0.0259993392501532	2196	observed
RNF157	0.0259953001843629	2197	observed
DNAH11	0.0259930687867799	2198	observed
DGKQ	0.0259819455875627	2199	observed
SYNRG	0.0259814287153106	2200	observed
GSTM4	0.0259807749438115	2201	observed
CDK8	0.0259765023825782	2202	observed
VWA8	0.0259654512068238	2203	observed
PCDHGA7	0.0259532087336778	2204	observed
AHDC1	0.0259479424899802	2205	observed
CACYBP	0.0259445775184859	2206	observed
MIPEP	0.0259435470614173	2207	observed
LY96	0.0259288835796134	2208	observed
TSPEAR	0.0259281789461469	2209	observed
AKAP8L	0.0259181556745369	2210	observed
IL17REL	0.0259111412930496	2211	observed
TIFA	0.0259070504419647	2212	observed
TMEM80	0.0258940128196072	2213	observed
NINL	0.0258894248685944	2214	observed
SLC9A1	0.0258821652236193	2215	observed
ATG10	0.0258763629091955	2216	observed
SHANK3	0.0258627675918123	2217	observed
RPIA	0.0258590674406668	2218	observed
CCM2	0.0258535828401599	2219	observed
MARCH10	0.0258393789700165	2220	observed
ZNF565	0.0258315525701491	2221	observed
C17orf89	0.0258201267554456	2222	observed
OXA1L	0.025815591729314	2223	observed
CA2	0.0258102760328177	2224	observed
ACSS2	0.0257978601042842	2225	observed
F5	0.0257933040954694	2226	observed
PCDHGA4	0.0257926712900028	2227	observed
ANKHD1-EIF4EBP3	0.0257880427092074	2228	observed
PPP1R37	0.025786715417316	2229	observed
PCDHGA5	0.0257812881500092	2230	observed
MOB3B	0.0257811192637122	2231	observed
PDSS2	0.0257791471459312	2232	observed
ZFP3	0.025763854044168	2233	observed
SULT1A1	0.0257617910404946	2234	observed
SPATA6L	0.0257239246684787	2235	observed
NBPF19	0.0257227253582253	2236	observed
RUBCNL	0.0256953176300577	2237	observed
EMD	0.0256816585518337	2238	observed
CDON	0.0256809532769558	2239	observed
ARMC6	0.0256796414125093	2240	observed
MICALCL	0.0256757113196325	2241	observed
MAU2	0.025670033355779	2242	observed
BORCS8-MEF2B	0.0256501292422893	2243	observed
PNMAL2	0.0256431398424821	2244	observed
ZNF670	0.0256428959948878	2245	observed
XPR1	0.0256393553826145	2246	observed
UBE2S	0.0256341775354447	2247	observed
PDK1	0.0256288683558358	2248	observed
B4GALNT4	0.0256227468660104	2249	observed
AQP9	0.0256204321378046	2250	observed
EPS8L2	0.0256174132742687	2251	observed
LCMT1	0.0256125252784415	2252	observed
ATRX	0.0256042840134697	2253	observed
ORMDL2	0.0255966335350375	2254	observed
SIGIRR	0.0255905110350474	2255	observed
AREG	0.0255733587597394	2256	observed
TSSK3	0.0255574142450075	2257	observed
NIPBL	0.0255525691735548	2258	observed
ARL11	0.025550886330356	2259	observed
ARHGDIB	0.02549891202129	2260	observed
TDRKH	0.0254966811754033	2261	observed
GSTM2	0.0254925491788073	2262	observed
CCDC92	0.0254528907173379	2263	observed
ZNF845	0.0254451866014659	2264	observed
MT1X	0.0254438904242782	2265	observed
MEF2B	0.02540556237224	2266	observed
EFCAB5	0.025404949190431	2267	observed
TPCN2	0.0253907733972392	2268	observed
RSF1	0.0253875383621272	2269	observed
TMPRSS4	0.0253869571552249	2270	observed
PHKB	0.0253719822845714	2271	observed
IL17RA	0.0253648817473315	2272	observed
GSPT1	0.0253647441536303	2273	observed
AGRN	0.0253569267344999	2274	observed
RP11-446E24.4	0.025349580997706	2275	observed
WASF2	0.0253459461781429	2276	observed
GJD4	0.0253377981203522	2277	observed
AC002985.3	0.025336200095208	2278	observed
AL135787.1	0.0253360510196646	2279	observed
MED29	0.025332810666383	2280	observed
SHC1	0.0253282098205015	2281	observed
ZNF664	0.0253026171988955	2282	observed
WDR82	0.0252995539765169	2283	observed
ICAM5	0.0252987599528736	2284	observed
RHPN2	0.0252987252888844	2285	observed
KLF18	0.0252976510501079	2286	observed
MOCS1	0.0252974856411267	2287	observed
HIST2H2AC	0.0252966327566162	2288	observed
ANKRD45	0.0252947118261026	2289	observed
ELP5	0.0252920143690667	2290	observed
CYB5RL	0.0252908601861886	2291	observed
TMEM267	0.0252856321605549	2292	observed
TLR2	0.0252738948157162	2293	observed
KRTAP4-12	0.0252612777986948	2294	observed
KCNS1	0.0252556455399379	2295	observed
FAM13A	0.0252551528981706	2296	observed
TMCC1	0.0252514301287284	2297	observed
GABBR1	0.0252444852825319	2298	observed
LPAR5	0.0252293115054714	2299	observed
CHAF1A	0.0252243839905544	2300	observed
OR4S2	0.0252192344848415	2301	observed
LONRF3	0.0252002076779397	2302	observed
GNG7	0.0251986984295307	2303	observed
OSR1	0.0251881209391555	2304	observed
RP11-330H6.5	0.0251845837103495	2305	observed
BTN3A1	0.0251834942606082	2306	observed
NFE2L2	0.0251763140913068	2307	observed
C12orf60	0.0251759603779225	2308	observed
HECTD1	0.0251709030592345	2309	observed
