out1	out2
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
342	14145
467	14114
467	14114
467	14114
467	14114
467	14114
352	14155
467	14114
467	14114
467	14114
467	14114
350	14153
350	14153
361	14164
467	14114
467	14114
365	14168
467	14114
467	14114
467	14114
348	14151
467	14114
467	14114
467	14114
345	14148
467	14114
467	14114
5305	14114
467	14114
467	14114
467	14114
467	14114
467	14114
340	14143
467	14114
467	14114
467	14114
467	14114
467	14114
362	14165
467	14114
467	14114
467	14114
467	14114
467	14114
466	14114
364	14167
389	14186
362	14165
467	14114
467	14114
353	14156
467	14114
467	14114
356	14159
467	14114
351	14154
351	14154
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
349	14152
467	14114
467	14114
359	14162
467	14114
467	14114
467	14114
467	14114
467	14114
354	14157
467	14114
359	14162
467	14114
360	14163
467	14114
467	14114
467	14114
467	14114
345	14148
467	14114
467	14114
467	14114
467	14114
467	14114
344	14147
467	14114
467	14114
467	14114
467	14114
467	14114
345	14148
467	14114
467	14114
349	14152
467	14114
467	14114
467	14114
348	14151
467	14114
467	14114
352	14155
352	14155
467	14114
467	14114
467	14114
350	14153
467	14114
365	14168
467	14114
361	14164
467	14114
467	14114
467	14114
455	14114
467	14114
467	14114
467	14114
360	14163
432	14114
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
467	14114
351	14154
467	14114
467	14114
467	14114
354	14157
376	14162
342	14145
367	14170
367	14170
467	14114
397	14114
467	14114
351	14154
467	14114
363	14166
6450	14115
467	14115
14282	14156
8308	14164
4091	14167
4195	14116
4195	14116
4086	14162
348	14151
4195	14116
9517	14116
4195	14116
9517	14116
4195	14116
4085	14161
4195	14116
4195	14116
4195	14116
4195	14116
4195	14116
4195	14116
4195	14116
4202	14116
4195	14116
4195	14116
4195	14116
4091	14167
9517	14116
317	14165
5459	14117
5459	14117
5335	14149
467	14117
5333	14147
11935	14156
5203	14117
5345	14159
5459	14117
13943	14167
10358	14120
10358	14120
10254	14178
7735	14174
8571	14122
12345	14227
7719	14123
5238	14157
12371	14124
10652	14180
10758	14124
10758	14124
5358	14124
5239	14158
5258	14177
5253	14172
10653	14181
5245	14164
15207	14240
5278	14160
13858	14192
5155	14127
4100	14128
3993	14177
4100	14128
4100	14128
4100	14128
3990	14174
14240	14178
4100	14128
3995	14179
4100	14128
3978	14162
3988	14172
4100	14128
4100	14128
6119	14128
4100	14128
3993	14177
13860	14225
13860	14225
1582	14178
9528	14129
309	14129
4852	14130
9349	14130
9349	14130
481	14132
481	14132
375	14174
481	14132
381	14191
481	14132
432	14132
481	14132
381	14191
481	14132
375	14185
365	14175
378	14188
481	14132
377	14187
363	14173
355	14165
481	14132
481	14132
481	14132
367	14177
481	14132
9609	14133
6242	14134
6476	14135
6476	14135
6476	14135
6355	14173
6476	14135
6476	14135
6346	14164
6476	14135
6476	14135
6476	14135
6379	14193
6373	14191
6476	14135
6352	14170
6476	14135
6476	14135
481	14137
481	14137
369	14179
481	14137
481	14137
481	14137
481	14137
8198	14171
372	14182
8312	14137
481	14137
2605	14138
8755	14138
4744	14139
1391	14140
1391	14140
1279	14178
1391	14140
1285	14184
1391	14140
13880	14247
14005	14182
5072	14143
5072	14143
14296	14144
13905	14204
1657	14146
8686	14146
1657	14146
2138	14147
3515	14200
8608	14150
14493	14152
708	14152
8609	14153
5387	14154
5387	14154
385	14195
499	14155
499	14155
499	14155
499	14155
499	14155
499	14155
463	14155
463	14155
499	14155
463	14155
499	14155
383	14193
499	14155
399	14209
499	14155
499	14155
499	14155
375	14185
499	14155
499	14155
499	14155
1907	14155
14264	14155
398	14208
463	14155
499	14155
382	14192
499	14155
499	14155
499	14155
499	14155
499	14155
499	14155
309	14155
377	14187
499	14155
357	14198
499	14155
14068	14225
463	14155
9270	14156
7126	14199
306	14156
546	14156
9162	14199
546	14156
7237	14156
494	14157
14419	14284
14366	14161
14360	14163
14258	14164
6498	14165
4775	14205
14168	14201
4120	14226
4120	14226
1786	14180
14419	14284
12435	14223
441	14184
441	14186
441	14186
449	14220
5190	14245
1396	14194
1096	14196
1396	14196
1396	14196
1396	14196
1295	14243
1285	14233
1396	14196
990	14239
1396	14196
1096	14196
1293	14241
1396	14196
1396	14196
6276	14295
1274	14199
1160	14233
1274	14199
1162	14235
1274	14199
1274	14199
1274	14199
1652	14199
14122	14200
9076	14200
9076	14200
2400	14201
2315	14232
4466	14202
4466	14202
8455	14202
4466	14202
432	14284
14054	14266
406	14249
513	14204
14259	14205
14385	14284
7746	14208
309	14210
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
360	14250
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
372	14262
481	14212
481	14212
481	14212
481	14212
481	14212
360	14250
370	14260
362	14252
481	14212
481	14212
377	14267
481	14212
378	14268
432	14212
369	14259
481	14212
375	14265
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
370	14260
481	14212
481	14212
481	14212
481	14212
374	14264
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
5395	14259
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
381	14271
481	14212
481	14212
481	14212
365	14255
481	14212
358	14248
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
479	14212
376	14266
481	14212
359	14249
481	14212
481	14212
481	14212
370	14260
481	14212
377	14267
16184	14248
481	14212
481	14212
369	14259
481	14212
481	14212
481	14212
481	14212
481	14212
373	14263
481	14212
481	14212
369	14259
371	14261
371	14261
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
361	14251
481	14212
481	14212
481	14212
481	14212
481	14212
481	14212
370	14260
356	14246
481	14212
393	14258
481	14213
14144	14296
2389	14214
9351	14214
7412	14216
14155	14264
481	14217
5716	14217
4764	14218
14789	14337
3412	14261
476	14222
466	14224
445	14310
12667	14283
14414	14277
9080	14338
14250	14282
14250	14282
485	14234
4087	14234
14314	14340
4041	14317
14320	14234
2287	14266
472	14271
4041	14316
16518	14234
480	14235
493	14236
493	14236
370	14267
383	14266
1297	14237
366	14238
366	14238
308	14239
542	14276
3417	14239
3417	14239
3313	14293
3412	14239
3412	14239
14128	14342
895	14242
5998	14242
7696	14295
10690	14243
1691	14289
1690	14288
5746	14243
5134	14295
3463	14289
500	14244
380	14279
500	14244
440	14328
500	14244
500	14244
500	14244
3497	14275
500	14244
500	14244
500	14244
15432	14286
551	14245
15432	14286
16431	14246
371	14246
785	14284
900	14247
5432	14247
900	14247
900	14247
900	14247
900	14247
900	14247
800	14299
900	14247
900	14247
900	14247
900	14247
900	14247
801	14300
900	14247
900	14247
900	14247
900	14247
900	14247
797	14296
900	14247
900	14247
900	14247
900	14247
900	14247
789	14288
900	14247
900	14247
798	14297
900	14247
11005	14248
167	14248
14320	14248
14233	14350
14233	14350
2266	14252
2260	14282
2266	14252
6204	14254
10949	14301
6204	14254
6204	14254
4334	14256
15658	14346
13918	14258
5323	14290
5449	14261
4652	14261
2417	14262
821	14264
7205	14264
821	14264
553	14265
553	14265
553	14265
435	14307
553	14265
445	14317
433	14305
553	14265
553	14265
448	14320
553	14265
553	14265
553	14265
447	14319
553	14265
553	14265
553	14265
553	14265
14036	14370
553	14265
435	14307
553	14265
553	14265
441	14313
553	14265
553	14265
553	14265
553	14265
553	14265
439	14311
435	14307
553	14265
438	14310
438	14310
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
435	14307
442	14314
553	14265
424	14296
424	14296
448	14320
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
546	14265
431	14303
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
441	14313
513	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
438	14310
445	14317
445	14317
547	14265
516	14384
430	14302
553	14265
430	14299
434	14306
553	14265
513	14265
553	14265
553	14265
422	14294
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
426	14298
553	14265
553	14265
553	14265
553	14265
553	14265
434	14306
553	14265
426	14298
441	14313
441	14313
553	14265
553	14265
447	14319
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
445	14306
439	14311
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
449	14321
513	14265
553	14265
553	14265
547	14265
553	14265
553	14265
553	14265
450	14322
450	14322
553	14265
509	14356
553	14265
553	14265
424	14296
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
553	14265
444	14316
440	14312
553	14265
553	14265
442	14314
553	14265
443	14315
553	14265
447	14319
553	14265
448	14320
553	14265
553	14265
422	14294
422	14294
553	14265
553	14265
553	14265
553	14265
553	14265
423	14295
493	14265
553	14265
437	14309
447	14319
513	14265
14036	14370
553	14265
428	14300
435	14307
553	14265
553	14265
424	14296
433	14305
553	14265
547	14265
553	14265
553	14265
553	14265
450	14322
440	14312
553	14265
537	14266
543	14268
3442	14376
444	14316
1001	14302
5716	14269
545	14270
545	14270
16569	14270
14464	14270
14161	14366
14403	14336
553	14272
5063	14272
5063	14272
5152	14272
4995	14356
432	14273
14391	14273
14301	14326
428	14318
7001	14311
14428	14275
14546	14315
14428	14275
513	14275
14362	14312
14248	14320
2250	14277
612	14277
9259	14278
9259	14278
14754	14278
438	14311
458	14331
461	14281
6332	14315
5211	14281
8279	14281
461	14281
461	14281
8279	14281
350	14310
6340	14323
14163	14360
8154	14311
8593	14348
729	14282
14115	14395
3210	14318
16379	14338
479	14338
4680	14287
4680	14287
4597	14339
14234	14320
16270	14292
14496	14354
2232	14295
2232	14295
158	14297
14642	14394
9684	14334
6865	14299
14273	14391
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
16393	14426
14273	14391
16393	14426
553	14302
16397	14426
657	14303
5700	14303
13498	14303
657	14304
6209	14304
16397	14426
9613	14349
4741	14342
4751	14352
5352	14306
14744	14306
5121	14307
5059	14377
468	14308
6329	14308
14915	14398
5243	14353
11067	14309
11880	14313
4088	14360
11880	14313
201	14314
14742	14371
201	14314
14410	14357
201	14314
201	14314
201	14314
95	14357
14234	14357
201	14314
5384	14366
8454	14316
14088	14413
14036	14370
14088	14426
14076	14399
2503	14323
2503	14323
2503	14323
16305	14367
2377	14353
353	14373
12000	14324
14053	14383
14105	14368
5039	14373
5146	14327
5146	14327
4632	14386
4731	14327
4605	14359
5146	14327
5146	14327
5146	14327
370	14327
4731	14327
5034	14368
5029	14363
16426	14366
641	14328
495	14329
3106	14329
3809	14329
3106	14329
743	14409
495	14330
495	14330
495	14330
3403	14330
495	14330
372	14361
495	14330
495	14330
495	14330
495	14330
373	14362
495	14330
495	14330
391	14380
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
375	14364
375	14364
495	14330
495	14330
392	14381
495	14330
495	14330
495	14330
14483	14330
495	14330
384	14373
381	14370
14384	14439
495	14330
495	14330
495	14330
495	14330
495	14330
391	14380
385	14374
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
495	14330
371	14360
445	14423
495	14330
495	14330
495	14330
388	14377
3403	14330
495	14330
495	14330
495	14330
495	14330
375	14364
393	14382
495	14330
495	14330
495	14330
4079	14359
495	14330
4957	14380
394	14383
495	14330
495	14330
495	14330
495	14330
394	14383
394	14383
495	14330
495	14330
383	14372
495	14330
495	14330
495	14330
432	14330
495	14330
495	14330
495	14330
495	14330
445	14431
495	14330
385	14374
502	14330
495	14330
502	14330
495	14330
2391	14330
380	14369
2276	14363
2398	14331
4998	14377
5104	14332
3514	14333
3514	14333
4192	14333
3514	14333
3415	14392
3409	14386
3406	14383
5146	14333
14384	14439
2191	14334
3913	14380
3898	14365
4022	14335
4022	14335
4022	14335
3904	14371
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
3910	14377
3911	14378
3905	14372
4022	14335
3908	14375
4022	14335
3912	14379
4022	14335
4022	14335
3897	14364
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
3915	14382
3905	14372
3915	14382
8662	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
3914	14381
4022	14335
3920	14387
3901	14368
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
4022	14335
14422	14392
14483	14336
465	14337
350	14374
465	14337
465	14337
898	14337
4386	14388
465	14337
354	14378
14036	14370
4486	14337
465	14337
465	14337
465	14337
465	14337
358	14382
465	14337
360	14384
465	14337
465	14337
465	14337
4486	14337
3799	14337
345	14369
432	14337
465	14337
4486	14337
4198	14338
2166	14338
4088	14381
5144	14338
4198	14338
2166	14338
4198	14338
4198	14338
539	14339
13931	14340
404	14394
14492	14340
505	14340
4020	14340
14384	14384
391	14381
505	14341
505	14341
505	14341
505	14341
505	14341
305	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
399	14389
505	14341
505	14341
401	14391
401	14391
505	14341
505	14341
505	14341
397	14387
505	14341
505	14341
505	14341
505	14341
505	14341
406	14396
505	14341
505	14341
505	14341
404	14394
445	14424
406	14396
382	14372
505	14341
505	14341
505	14341
397	14387
505	14341
505	14341
505	14341
394	14384
404	14394
404	14394
390	14380
389	14379
505	14341
505	14341
406	14396
505	14341
399	14389
505	14341
505	14341
505	14341
505	14341
505	14341
385	14375
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
505	14341
14458	14342
1728	14342
5315	14342
5315	14342
14421	14444
487	14343
5459	14343
395	14385
378	14390
3495	14346
14275	14428
4149	14346
474	14346
13447	14380
14584	14347
14483	14399
509	14348
13447	14380
1704	14348
6836	14394
6821	14353
3477	14354
3477	14354
611	14355
12022	14355
4383	14356
2048	14391
4383	14356
10852	14356
516	14356
4383	14356
16569	14356
2167	14356
4383	14356
14156	14421
516	14356
16536	14426
558	14393
577	14358
209	14390
521	14360
9001	14405
13387	14402
521	14360
9108	14360
519	14360
3263	14361
3263	14361
3263	14361
3263	14361
3150	14398
3263	14361
3263	14361
3263	14361
3263	14361
6487	14398
14443	14401
3263	14361
3263	14361
3158	14406
3263	14361
3160	14408
3263	14361
3263	14361
14554	14361
2378	14361
3145	14393
516	14362
516	14362
5098	14439
516	14362
5145	14362
516	14362
516	14362
516	14362
516	14362
516	14362
516	14362
516	14362
516	14362
516	14362
516	14362
5145	14362
516	14362
5207	14397
516	14362
516	14362
5145	14362
5145	14362
516	14362
516	14362
516	14362
5145	14362
516	14362
516	14362
1678	14362
516	14362
412	14412
516	14362
14442	14362
516	14362
516	14362
404	14404
14716	14459
473	14458
516	14362
516	14362
5718	14362
516	14362
409	14409
516	14362
5322	14362
16320	14408
516	14362
452	14402
516	14362
516	14362
516	14362
1678	14362
5145	14362
14444	14363
1944	14363
16431	14364
397	14397
5168	14364
16370	14426
6821	14365
512	14365
436	14404
14519	14366
7130	14366
14275	14428
3420	14407
6509	14367
4225	14367
14112	14418
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16464	14369
16426	14475
510	14370
510	14370
510	14370
11014	14370
405	14421
510	14370
510	14370
510	14370
437	14414
11014	14370
510	14370
5483	14371
6486	14371
8475	14372
8475	14372
7093	14402
7213	14372
8475	14372
6830	14373
5336	14469
8779	14375
13953	14424
2332	14376
15544	14405
4123	14428
4132	14419
6782	14441
6464	14378
14416	14461
505	14379
383	14410
16319	14426
16466	14379
392	14419
505	14379
505	14379
16368	14379
16319	14426
16466	14379
6850	14380
6850	14380
6749	14442
6850	14380
6850	14380
6850	14380
6850	14380
6722	14415
6850	14380
6726	14419
6850	14380
6850	14380
6850	14380
6850	14380
6850	14380
6723	14416
6726	14419
6749	14442
6746	14439
6850	14380
6730	14423
6742	14436
14395	14468
3456	14382
3456	14382
3456	14382
3456	14382
3344	14423
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3333	14412
3456	14382
3456	14382
3456	14382
3349	14428
3456	14382
3456	14382
3353	14432
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3343	14422
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3357	14436
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
16452	14382
3342	14421
3456	14382
3456	14382
3339	14413
3351	14430
3456	14382
3456	14382
3334	14413
3343	14422
3456	14382
3456	14382
3456	14382
3334	14413
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3352	14431
3352	14431
3456	14382
3456	14382
6850	14382
3356	14435
3347	14426
3456	14382
3352	14431
3351	14430
3456	14382
3456	14382
3456	14382
3421	14486
3456	14382
3343	14422
3456	14382
3456	14382
3456	14382
3456	14382
16452	14382
3342	14421
3348	14427
3456	14382
3456	14382
3338	14413
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3456	14382
3342	14421
3456	14382
3456	14382
3340	14419
3456	14382
3456	14382
3339	14418
3456	14382
3456	14382
3456	14382
11674	14424
3347	14426
4437	14426
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
419	14421
428	14430
425	14429
538	14384
538	14384
538	14384
538	14384
424	14428
538	14384
418	14422
538	14384
412	14416
538	14384
538	14384
538	14384
538	14384
439	14443
538	14384
538	14384
538	14384
538	14384
424	14428
432	14436
538	14384
538	14384
538	14384
538	14384
437	14426
538	14384
538	14384
435	14439
435	14439
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
513	14384
538	14384
538	14384
426	14430
426	14430
14333	14424
538	14384
431	14421
538	14384
538	14384
437	14437
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
435	14426
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
439	14426
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
438	14436
434	14438
538	14384
14271	14420
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
538	14384
433	14437
538	14384
538	14384
1678	14384
538	14384
538	14384
538	14384
536	14384
538	14384
513	14384
538	14384
538	14384
538	14384
538	14384
538	14384
437	14441
438	14426
458	14426
538	14384
415	14419
455	14384
538	14384
419	14423
434	14438
538	14384
538	14384
427	14431
538	14384
416	14420
416	14420
538	14384
538	14384
538	14384
538	14384
538	14384
14330	14424
538	14384
538	14384
538	14384
421	14425
421	14425
414	14418
538	14384
538	14384
538	14384
438	14442
411	14415
538	14384
538	14384
538	14384
538	14384
533	14384
459	14459
506	14485
427	14431
427	14431
538	14384
538	14384
538	14384
414	14418
422	14426
538	14384
463	14426
423	14427
538	14384
538	14384
434	14426
432	14436
538	14384
744	14415
14340	14492
453	14426
538	14384
538	14384
871	14385
421	14421
14284	14385
418	14422
871	14385
871	14385
428	14432
16393	14426
14026	14435
4877	14385
749	14420
1280	14387
1280	14387
16167	14439
3455	14387
7410	14388
7326	14439
14492	14389
8085	14389
16375	14426
6850	14389
1276	14389
14412	14426
494	14480
16375	14426
6189	14389
425	14426
2124	14426
8378	14431
424	14426
2223	14390
5095	14441
2223	14390
421	14392
5381	14392
11054	14437
5381	14392
14469	14429
8446	14393
14482	14426
736	14394
3354	14434
14468	14395
3469	14395
3469	14395
2258	14426
5289	14432
3469	14395
3469	14395
10712	14426
14363	14444
10721	14426
515	14397
5527	14397
988	14432
309	14397
614	14397
5282	14432
14362	14442
520	14399
14651	14399
5011	14438
4709	14401
3573	14402
3570	14402
3573	14402
3573	14402
3573	14402
4654	14402
3493	14454
14270	14464
4095	14403
3479	14403
3479	14403
3358	14437
3357	14436
14272	14482
3363	14442
3479	14403
3993	14460
3986	14453
3479	14403
3479	14403
3479	14403
4095	14403
3479	14403
3479	14403
3479	14403
3353	14432
4095	14403
4095	14403
3479	14403
3363	14442
4095	14403
3479	14403
2410	14452
3363	14442
3374	14453
3479	14403
3970	14437
3479	14403
3479	14403
3479	14403
3479	14403
3965	14432
3371	14450
3479	14403
3974	14441
4095	14403
3479	14403
3355	14434
3377	14456
3479	14403
3375	14454
3980	14447
3976	14443
3358	14437
4092	14403
3378	14457
3479	14403
3374	14453
3479	14403
3479	14403
3479	14403
3479	14403
3479	14403
3479	14403
3479	14403
4095	14403
3479	14403
14345	14438
3989	14456
3479	14404
191	14448
4095	14404
551	14405
551	14405
444	14451
551	14405
551	14405
551	14405
551	14405
2504	14405
551	14405
551	14405
551	14405
551	14405
4095	14406
3571	14406
3566	14406
6879	14406
3571	14406
3493	14450
3493	14438
3493	14444
3493	14459
3571	14406
3571	14406
3571	14406
3492	14406
3571	14406
3571	14406
3571	14406
3571	14406
3516	14495
6546	14409
6421	14443
14314	14518
8689	14410
13985	14448
16280	14487
1111	14411
14389	14492
14389	14492
486	14476
14580	14414
14580	14414
14277	14414
3485	14467
3588	14415
3588	14415
3588	14415
3588	14415
3588	14415
7383	14459
537	14416
14379	14461
560	14416
560	14416
560	14416
458	14468
560	14416
560	14416
560	14416
560	14416
356	14416
3495	14416
560	14416
449	14459
560	14416
513	14416
560	14416
560	14416
560	14416
560	14416
560	14416
560	14416
3312	14417
14745	14417
3312	14417
3205	14462
3312	14417
3312	14417
3312	14417
3312	14417
3208	14465
3312	14417
3195	14452
3312	14417
3312	14417
3312	14417
3312	14417
3312	14417
3202	14459
3312	14417
3312	14417
3312	14417
3196	14453
3312	14417
3312	14417
3312	14417
3312	14417
3312	14417
3312	14417
3312	14417
3318	14417
3312	14417
3318	14417
3312	14417
3790	14463
3898	14418
3898	14418
3898	14418
3898	14418
3898	14418
3370	14453
3898	14418
3191	14448
8518	14419
1032	14419
14181	14474
1032	14419
8406	14461
8518	14419
14161	14454
1032	14419
3495	14419
3495	14419
12537	14454
8442	14483
6351	14420
14342	14458
3277	14454
14342	14458
3277	14454
9213	14422
14336	14483
10826	14464
544	14424
14152	14493
544	14424
437	14424
544	14424
544	14424
544	14424
544	14424
544	14424
3986	14454
424	14457
539	14425
8034	14425
439	14425
8034	14425
8034	14425
8034	14425
8034	14425
424	14465
3493	14462
10758	14427
13808	14463
16176	14486
8788	14428
6520	14429
6411	14471
6413	14473
5185	14429
3822	14433
3836	14489
9526	14464
9526	14464
14468	14549
8629	14540
5728	14439
5614	14473
5728	14439
5618	14477
4919	14499
4895	14475
3844	14485
8408	14440
14464	14511
5020	14440
5020	14440
5020	14440
5020	14440
4904	14484
5020	14440
5020	14440
5020	14440
4894	14474
4911	14491
4895	14475
4892	14472
3404	14442
567	14443
599	14443
14361	14554
14340	14492
599	14443
599	14443
599	14443
599	14443
599	14443
490	14490
599	14443
599	14443
599	14443
491	14491
498	14498
497	14497
599	14443
599	14443
486	14486
14336	14483
3456	14445
16357	14513
491	14491
13875	14485
14330	14483
7939	14495
14603	14490
3453	14511
4886	14454
6999	14455
6880	14489
6999	14455
6999	14455
6886	14495
6999	14455
4427	14456
3515	14492
13099	14461
15652	14550
14440	14546
16069	14559
14438	14510
520	14571
456	14517
452	14513
446	14507
14559	14471
508	14520
14590	14520
14366	14519
274	14477
15833	14586
5061	14477
10082	14580
13861	14479
180	14512
8435	14482
14393	14587
14347	14584
14414	14580
4129	14518
4254	14485
4254	14485
4152	14541
4254	14485
4254	14485
4151	14540
4254	14485
4154	14543
4131	14520
4148	14537
4146	14535
4254	14485
4254	14485
4254	14485
4254	14485
4254	14485
4142	14531
4147	14536
4138	14527
4151	14540
4254	14485
4135	14524
4254	14485
16557	14487
16557	14487
16426	14518
16557	14487
16426	14518
16557	14487
9091	14487
16557	14487
14940	14578
4141	14489
427	14524
4141	14489
4141	14489
4022	14523
4141	14489
14672	14540
498	14489
574	14489
508	14559
3518	14493
13446	14533
1744	14495
1633	14542
14294	14593
1	14574
14786	14499
1981	14501
16505	14502
4183	14505
4877	14506
4877	14506
8455	14507
4787	14507
508	14559
4787	14507
15417	14567
7568	14549
7676	14508
15417	14567
14347	14584
4930	14511
6348	14512
8353	14566
309	14514
4564	14595
8396	14551
3568	14517
496	14517
3568	14517
14361	14554
4979	14518
793	14519
793	14519
793	14519
5885	14520
5674	14629
3465	14520
4854	14572
6423	14565
14771	14525
6535	14525
4111	14525
3567	14526
7026	14577
7128	14526
14414	14580
1574	14574
7027	14578
7128	14526
12300	14527
9187	14575
9293	14527
9701	14566
9293	14527
9179	14567
5333	14566
6325	14529
680	14567
6325	14529
4061	14529
5899	14579
6325	14529
6000	14529
6325	14529
6000	14529
7960	14530
7960	14530
7960	14530
7857	14582
7960	14530
5988	14530
7960	14530
7960	14530
9757	14530
1781	14560
7869	14565
7857	14582
8117	14569
3377	14571
467	14578
498	14531
1905	14531
3487	14531
3487	14531
3487	14531
3487	14531
3487	14531
3487	14531
1905	14531
3371	14565
1802	14581
574	14531
3487	14531
467	14578
3487	14531
1905	14531
5117	14565
16380	14531
1905	14531
807	14531
307	14531
574	14531
3487	14531
3487	14531
1787	14566
807	14531
3487	14531
3380	14574
468	14579
3487	14531
1796	14575
3487	14531
1905	14531
1905	14531
7471	14531
3487	14531
1905	14531
5236	14531
16380	14531
10281	14532
8580	14532
5307	14532
805	14532
563	14532
10189	14565
279	14572
460	14564
4792	14566
7138	14534
3314	14631
1904	14536
3276	14579
14368	14578
4126	14538
4126	14538
6527	14541
6527	14541
35	14589
138	14544
138	14544
138	14544
14822	14629
14275	14648
3887	14579
4009	14546
3468	14625
12351	14585
12351	14585
16133	14599
8515	14549
9302	14585
520	14552
520	14552
520	14552
3212	14553
4521	14553
4521	14553
3807	14553
3212	14553
3212	14553
4521	14553
3140	14621
4521	14553
4416	14601
4521	14553
3901	14594
3890	14583
4015	14554
3914	14607
4015	14554
3907	14600
516	14555
5257	14595
3514	14555
8126	14556
6587	14557
6587	14557
6587	14557
518	14557
8650	14558
3986	14558
6060	14559
6060	14559
5998	14629
6060	14559
7007	14597
309	14560
7123	14560
309	14562
396	14594
528	14563
528	14563
528	14563
522	14563
528	14563
528	14563
518	14563
528	14563
528	14563
406	14604
528	14563
425	14617
528	14563
418	14610
528	14563
528	14563
528	14563
528	14563
522	14563
518	14563
528	14563
416	14608
413	14605
528	14563
528	14563
518	14563
403	14595
405	14599
421	14613
528	14563
406	14598
528	14563
528	14563
528	14563
411	14603
401	14593
528	14563
528	14563
528	14563
518	14563
518	14563
426	14618
528	14563
528	14563
528	14563
16562	14563
528	14563
528	14563
528	14563
528	14563
528	14563
421	14613
518	14563
528	14563
424	14616
518	14563
404	14597
518	14563
518	14563
412	14604
522	14563
404	14596
410	14602
528	14563
1052	14563
528	14563
522	14563
414	14606
400	14592
4418	14604
428	14620
425	14617
522	14563
528	14563
528	14563
407	14599
4412	14598
479	14658
4430	14616
522	14563
466	14629
518	14563
518	14563
522	14563
394	14592
518	14563
528	14563
518	14563
1947	14564
9203	14564
1156	14565
1156	14565
1038	14596
512	14565
13693	14566
4997	14603
9016	14566
8904	14612
13693	14566
5113	14566
520	14567
10136	14653
5474	14568
5183	14569
310	14570
5273	14600
10946	14570
9352	14570
2395	14573
13947	14573
2395	14573
4749	14574
4749	14574
9689	14577
9689	14577
866	14580
866	14580
866	14580
866	14580
760	14629
866	14580
866	14580
866	14580
866	14580
866	14580
866	14580
866	14580
